date,symbol,currassets,totassets,cogs,longtdebt,depamort,ebit,ebitda,currliab,totliab,netincome,rev,tax,roe,tat,de,pm
20130630,EPM,27.436,66.556,1.781,0,1.372,10.701,12.073,2.633,11.72,6.628,21.349,4.03,0.1208695018,0.320767474,0.2137282077,0.3104595063
20130131,STRM,19.878,55.267,7.624,12.438,3.969,0.471,4.44,17.325,34.042,-5.379,23.767,-2.888,-0.253427562,0.4300396258,1.6038633687,-0.226322211
20130630,ULGX,6.502,12.527,7.669,5.333,0.674,-4.256,-3.582,2.637,12.107,-4.292,16.59,0.014,-10.21904762,1.3243394268,28.826190476,-0.258710066
20130331,ASNB,0.72,3.122,0.625,1.986,0.188,-0.671,-0.483,0.425,2.499,-1.011,2.195,0,-1.622792937,0.703074952,4.0112359551,-0.460592255
20130430,DAEG,18.182,39.707,10.145,15.17,2.661,1.315,3.976,15.501,33.023,0.532,40.193,0.282,0.079593058,1.0122396555,4.9406044285,0.0132361356
20130331,ECIA,4.107,5.983,4.914,0,0.318,-0.55,-0.232,1.589,1.589,-0.616,11.767,0,-0.14019117,1.9667390941,0.3616294948,-0.052349792
20130831,FDS,318.034,690.197,270.879,0,35.5,269.419,304.919,118.253,148.418,198.637,858.112,72.273,0.3666384264,1.2432856127,0.2739456494,0.2314814383
20130131,GES,1107.225,1713.506,1501.784,8.314,89.698,157.383,247.081,384.966,609.494,178.744,2541.463,99.128,0.1619040373,1.4831946897,0.5520718978,0.0703311439
20130731,PURE,0.486,2.062,0.565,0.887,0.311,-6.788,-6.477,2.153,3.053,-7.671,0.82,0,7.7406659939,0.3976721629,-3.080726539,-9.354878049
20130228,QEPC,81.441,101.116,199.445,5.222,2.959,11.869,14.828,43.409,49.278,8.139,283.699,3.977,0.1570083722,2.8056786265,0.9506153787,0.0286888569
20130228,VLNSF,486.514,637.5,386.87,16.856,12.844,23.566,36.41,266.585,299.941,6.345,514.89,5.435,0.0187967141,0.8076705882,0.8885587408,0.0123230205
20130131,HOTT,155.215,274.945,440.37,0,33.135,30.839,63.974,76.419,102.191,19.47,741.745,11.507,0.1127036132,2.6977941043,0.5915405721,0.026248913
20130131,PRLS,13.913,13.917,0.227,0,0,0.69,0.69,0.561,0.837,1.77,2.493,-0.907,0.1353211009,0.1791334339,0.0639908257,0.7099879663
20130131,ANF,1307.824,2987.401,1469.851,63.942,224.245,354.9,579.145,690.801,1169.133,237.011,4510.805,129.934,0.1303498714,1.5099429236,0.6429926721,0.0525429497
20130131,HIBB,321.614,377.331,519.818,2.138,13.029,115.981,129.01,118.715,138.204,72.582,818.7,43.231,0.3035290871,2.1697130636,0.5779523015,0.088655185
20130630,AMTY,1.136,2.326,2.396,0.053,0.214,-1.062,-0.848,1.216,1.269,-1.135,3.635,0,-1.073793756,1.5627687016,1.2005676443,-0.312242091
20130131,SSI,467.332,794.871,1135.207,11.585,59.3,70.817,130.117,208.072,330.001,38.179,1645.8,22.201,0.082128337,2.0705246512,0.7098780304,0.0231978369
20130331,TGI,1626.336,5183.505,2763.488,1195.933,129.506,573.562,703.068,736.423,3138.347,297.347,3702.702,165.71,0.1453907229,0.7143239951,1.5345254499,0.0803054094
20130630,EDMC,771.619,2315.293,1437.252,1273.164,159.712,216.567,376.279,486.098,2065.194,-267.976,2498.599,12.038,-1.071479694,1.079171837,8.2575060276,-0.107250503
20130731,UNFI,1115.218,1729.908,4996.881,163.685,42.398,187.123,229.521,398.267,630.762,107.854,6064.355,66.262,0.0981252718,3.5055939391,0.5738655283,0.0177849087
20130131,SEAC,173.035,266.129,68.166,0,11.066,3.642,14.708,57.017,63.928,-17.337,157.188,-1.555,-0.085741416,0.5906458898,0.316160652,-0.110294679
20130331,VSAT,544.873,1794.072,706.574,586.449,157.171,-20.362,136.809,247.148,886.237,-41.172,1119.69,-50.054,-0.045351854,0.6241053871,0.9762093332,-0.036770892
20130331,IDGBF,440.032,570.246,472.598,0.705,28.083,1.697,29.78,215.137,219.924,4.288,892.458,-0.098,0.0122401676,1.565040351,0.6277767311,0.0048047079
20130331,HIHO,13.416,15.352,16.443,0,0.586,0.355,0.941,3.285,3.344,0.448,21.933,-0.037,0.037308461,1.4286737884,0.2784810127,0.0204258423
20130531,CALM,414.881,745.627,1039.829,54.647,33.726,87.255,120.981,130.195,227.583,50.423,1288.104,24.807,0.0973334311,1.7275447375,0.4393121048,0.0391451311
20130131,CWTR,170.415,345.908,457.914,63.784,51.437,-66.585,-15.148,146.383,308.772,-81.842,742.472,-0.464,-2.203845325,2.146443563,8.3146273158,-0.110229073
20130731,MTN,343.469,2275.422,888.609,795.928,132.688,99.5,232.188,313.335,1437.553,37.743,1120.797,21.619,0.0450464213,0.4925666536,1.7157252506,0.0336751437
20130630,OVRL,27.748,31.403,29.972,16.75,1.248,-18.675,-17.427,21.064,41.699,-19.647,48.02,0.165,1.9082167832,1.5291532656,-4.050019425,-0.409142024
20130228,KMX,2310.131,9888.602,9599.173,6009.627,95.283,732.595,827.878,684.173,6869.435,434.284,11458.085,267.067,0.1438423247,1.1587163686,2.2752749351,0.0379019705
20130331,CMDXF,80.117,83.421,32.791,0,1.539,34.29,35.829,31.632,32.011,24.822,68.62,10.327,0.4828243532,0.8225746515,0.6226609609,0.3617312737
20130531,ACCKF,15.498,479.42,68.724,144.92,22.782,3.089,25.871,154.511,314.518,-8.467,94.595,-2.344,-0.051345648,0.1973113345,1.9073025191,-0.089507902
20130228,MEAD,9.51,10.406,14.775,0,0.283,-3.924,-3.641,3.799,3.816,-3.667,17.428,0.008,-0.556449165,1.6748029983,0.5790591806,-0.210408538
20130331,TTWO,866.152,1277.839,708.837,335.202,17.634,20.239,37.873,336.999,689.844,-29.491,1214.483,5.05,-0.050155188,0.950419419,1.1732140579,-0.024282761
20130430,ANCUF,3304.925,10622.133,31160.452,3005.787,533.816,849.975,1383.791,3160.996,7382.273,576.924,35799.312,74.432,0.1780706574,3.3702564259,2.2785777781,0.0161155052
20130331,XPLR,19.514,20.211,20.078,0,0.457,0.449,0.906,4.689,4.689,0.306,30.486,0.035,0.0197139544,1.5083865222,0.3020873599,0.0100373942
20130531,ANXGF,4.076,25.388,14.22,0.089,2.376,4.393,6.769,2.743,4.031,7.439,23.454,-3.978,0.3483167111,0.9238222782,0.1887437374,0.3171740428
20130331,LVGAF,317.256,474.862,451.008,53.708,12.389,11.494,23.883,226.518,305.331,-12.836,585.241,0.729,-0.075714766,1.2324443733,1.8010334393,-0.021932845
20130331,RYAAY,4823.43,11461.349,4662.845,3970.909,422.415,920.189,1342.604,2450.035,7267.185,729.615,6259.334,104.578,0.1739595781,0.5461254168,1.7326897565,0.1165643182
20130731,KMG,118.836,262.015,178.546,85,8.295,19.817,28.112,45.843,144.775,9.348,263.311,5.715,0.0797338792,1.0049462817,1.234860116,0.0355017451
20130331,RFMD,516.237,931.999,580.21,82.123,72.464,4.74,77.204,185.714,292.985,-52.999,964.147,27.1,-0.082938715,1.0344935992,0.458495432,-0.054969833
20130331,RL,2962.8,5418.2,2789,38.4,232.3,1157.4,1389.7,1121.3,1633.6,750,6944.8,339.3,0.1981715373,1.2817540881,0.4316440311,0.1079944707
20130930,MMS,489.599,857.978,909.43,1.319,35.816,172.139,207.955,262.307,328.47,116.731,1315.244,71.934,0.2204518156,1.5329577215,0.620330571,0.0887523532
20130831,SLP,12.972,16.063,0.879,0,0.767,4.074,4.841,0.626,1.821,2.887,10.071,1.37,0.2027102935,0.6269688103,0.1278612554,0.2866646808
20130331,EGHT,63.67,152.611,30.051,0.026,3.951,10.602,14.553,13.735,15.578,13.939,107.614,9.733,0.1017200236,0.7051523154,0.1136806463,0.1295277566
20130331,UPI,15.309,20.041,2.981,0,1.153,-3.301,-2.148,2.689,3.355,-3.305,22.418,0.051,-0.198070239,1.1186068559,0.2010667626,-0.147426175
20130131,QADA,155.793,225.948,102.868,15.474,4.989,11.808,16.797,145.517,167.75,6.639,252.172,3.651,0.1140760851,1.1160621028,2.8824014571,0.0263272687
20130630,RDLYF,72.157,215.986,512.672,12.643,7.648,31.397,39.045,39.287,88.859,20.227,604.235,12.491,0.1591086079,2.797565583,0.6989781872,0.0334753862
20130630,GCOM,171.153,308.241,231.003,8.475,12.087,22.559,34.646,42.819,63.788,15.239,319.614,7.257,0.0623391818,1.0368964544,0.2609417761,0.0476793883
20130331,BNGLF,6.414,49.143,2.213,0,2.382,-2.702,-0.32,8.061,8.381,-1.799,5.359,-0.008,-0.044134243,0.1090491016,0.2056081645,-0.335696958
20130531,AEHR,10.522,10.975,9.39,0,0.322,-3.307,-2.985,5.701,5.981,-3.419,16.488,0.03,-0.684621546,1.5023234624,1.1976371646,-0.207362931
20130831,PSMT,375.581,826.039,1904.984,60.263,24.444,127.935,152.379,274.878,344.99,84.265,2299.812,38.942,0.1751692655,2.7841445743,0.7171618692,0.0366399514
20130930,MTOR,1384,2570,3240,1125,61,143,204,1046,3392,-22,3701,63,0.0267639903,1.440077821,-4.126520681,-0.005944339
20130331,PETS,70.187,73.179,150.708,0,1.091,27.005,28.096,8.997,9.165,17.165,227.829,10.141,0.2681444684,3.1133111958,0.1431718062,0.0753415939
20130131,PLCE,545.235,923.41,1118.046,0,77.435,103.861,181.296,191.506,302.461,63.243,1809.486,26.452,0.1018489441,1.959569422,0.4870947534,0.0349508092
20130930,SPB,1482.905,5626.673,2514.392,3115.942,139.893,464.634,604.527,952.37,4686.577,-55.246,4085.581,27.359,-0.058766339,0.72610955,4.9852110848,-0.013522189
20130228,OLEPF,1.203,80.741,2.697,0,0.051,-2.233,-2.182,2.015,2.015,-2.343,0.515,0,-0.029761451,0.0063784199,0.025595102,-4.549514563
20130630,UEPS,937.199,1276.322,196.834,66.632,40.599,29.062,69.661,829.335,936.353,12.977,452.147,14.656,0.0381711274,0.3542577813,2.7542305328,0.0287008429
20130630,OSIS,526.699,919.796,484.114,10.673,27.507,82.425,109.932,281.413,441.345,44.135,802.047,25.279,0.0922456009,0.8719835703,0.9224455587,0.0550279472
20130331,SAPIF,1512.556,5193.64,6437.684,1395.9,116.629,743.364,859.993,1226.647,2887.968,481.921,7297.677,185.846,0.2090154194,1.4051179905,1.2525493652,0.0660375898
20130228,SNSGF,0.141,0.159,0.412,0.036,0.01,-0.395,-0.385,4.269,4.305,-0.569,0.299,0,0.1372407139,1.8805031447,-1.038350217,-1.903010033
20130430,CWST,61.053,659.627,309.967,494.987,69.623,17.54,87.163,88.098,644.176,-54.142,455.335,-2.526,-3.504109766,0.6902916345,41.691541001,-0.118905861
20130630,PSEM,103.711,246.567,70.884,0,10.504,-2.547,7.957,20.915,37.676,-21.614,129.255,6.223,-0.103470231,0.5242185694,0.180362007,-0.167219837
20130630,PACI,5.051,23.088,21.324,0.96,0.673,1.056,1.729,3.005,3.965,0.593,25.992,0.524,0.0310097788,1.1257796258,0.2073419443,0.0228147122
20130430,CDN.,9.837,37.59,20.918,6.709,4.305,2.203,6.508,18.573,27.031,0.608,27.853,0.149,0.0575812103,0.7409683426,2.5599962118,0.0218288874
20130930,GEOS,233.103,327.225,148.617,0.931,12.229,101.227,113.456,34.639,38.167,69.557,300.607,31.536,0.2406333677,0.9186553595,0.1320392447,0.2313884906
20130331,AMCC,140.949,211.38,70.789,0,14.185,-62.38,-48.195,114.089,129.876,-134.115,195.642,-0.554,-1.645502061,0.9255464093,1.5934923439,-0.685512313
20130228,BBRY,7101,13165,6339,0,1918,-680,1238,3448,3705,-646,11073,-592,-0.068287526,0.8410938093,0.3916490486,-0.058340107
20130430,ICPBF,37.758,64.374,51.791,0,3.91,-1.501,2.409,9.871,13.865,-1.218,74.9,-0.792,-0.024114514,1.1635132196,0.2745055337,-0.016261682
20130430,MILL,30.564,575.405,28.887,51.559,15.259,-32.413,-17.154,26.309,255.288,-20.42,34.801,-9.783,-0.063789177,0.0604808787,0.7974834201,-0.586764748
20130228,SCS,778.6,1689.6,1931.2,286.4,56.6,153.9,210.5,484.8,1021.6,38.8,2868.7,16.1,0.0580838323,1.6978574811,1.5293413174,0.0135252902
20130131,DSGX,80.986,274.91,39.522,0,17.079,19.557,36.636,28.16,37.868,15.996,126.883,1.225,0.0674817121,0.461543778,0.1597522802,0.1260688981
20130630,ZTSTF,1.518,2.176,2.89,0.046,0.155,0.256,0.411,1.713,1.759,0.148,4.602,0,0.3549160671,2.1148897059,4.2182254197,0.0321599305
20130430,ATUSF,148.098,272.84,4.968,0,1.794,-3.626,-1.832,1.945,12.337,-13.339,3.136,-1.959,-0.051204785,0.0114939158,0.0473583797,-4.253507653
20130930,NUTR,75.048,192.31,97.936,32.5,9.791,28.257,38.048,21.796,54.434,17.008,208.397,9.765,0.1233572195,1.0836513962,0.3948040268,0.0816134589
20130630,SUTR,405.646,504.002,558.27,1.181,8.869,26.154,35.023,267.595,268.776,16.905,612.075,2.724,0.0718670555,1.2144297046,1.142628791,0.0276191643
20130630,CCNMF,35.313,46.913,4.263,0,0.063,11.376,11.439,1.176,1.176,8.851,15.702,3.619,0.19351947,0.3347046661,0.0257122242,0.5636861546
20130630,CONX,5.507,6.733,5.321,0.017,0.302,0.297,0.599,0.954,1.3,0.279,10.188,0,0.0513528437,1.5131442151,0.2392784833,0.027385159
20130331,TATYY,2070.806,4234.289,4255.559,1247.345,164.084,-195.989,-31.905,896.387,2660.294,422.365,4223.654,74.446,0.2683394801,0.9974883623,1.6901540348,0.0999999053
20130630,AMCRY,3847.009,11384.03,8939.358,2912.27,437.995,735.308,1173.303,4308.283,7992.155,550.45,11387.787,154.338,0.1622848719,1.0003300237,2.3562646029,0.0483368718
20130331,ATE,1197.844,2395.019,593.883,265.506,85.631,0.849,86.48,296.304,895.008,-40.58,1411.459,26.476,-0.027053135,0.5893310241,0.5966676244,-0.028750392
20130331,ESALY,5636.438,10516.663,1306.287,2523.556,542.619,748.332,1290.951,2291.206,5479.46,512.691,6092.375,242.991,0.1017808891,0.5793068581,1.0877981292,0.084152896
20130630,SSL,9069.12,25252.786,10987.763,2262.877,1265.094,4432.737,5697.831,3656.414,9738.965,2659.744,18347.25,1275.013,0.1714435148,0.726543598,0.6277605627,0.1449669024
20130331,JHX,691,2107.6,842,0,60,160.8,220.8,317.3,2089.4,45.5,1321.3,-11.8,2.5,0.626921617,114.8021978,0.0344357829
20130731,WOSYD,6254.441,10687.643,14242.096,1136.757,259.527,1018.377,1277.904,4141.803,6054.105,462.898,19963.826,273.186,0.0999016302,1.8679353343,1.3065836516,0.023186838
20130331,SHCAY,12976.158,22172.504,21667.778,2658.347,1887.904,-1553.377,334.527,17709.569,20740.505,-5791.706,26323.131,823.906,-4.044490255,1.1871970347,14.483602991,-0.220023446
20130131,KGFHY,4864.621,15692.683,10100.273,526.419,393.228,1054.424,1447.652,4550.672,5931.729,894.278,16764.549,201.372,0.091617889,1.0683035527,0.6076997187,0.0533433974
20130630,HMY,486.645,4274.234,1465.602,227.938,208.504,-194.334,14.17,242.816,1003.857,-239.779,1609.53,66.296,-0.073318458,0.3765657191,0.3069545193,-0.148974545
20130331,NTDOY,12661.958,15376.784,5123.534,0,134.208,-386.693,-252.485,2065.367,2340.25,75.393,6748.322,32.168,0.0057832089,0.4388643295,0.1795147391,0.0111721106
20130331,LOGI,843.535,1373.663,1317.836,0,67.99,14.428,82.418,461.971,657.853,-225.567,2099.883,-25.588,-0.315121331,1.5286740634,0.9190329836,-0.107418842
20130331,UUGRY,957.463,15812.874,1067.764,9127.042,500.154,917.657,1417.811,1048.773,12968.896,451.08,2485.575,34.032,0.1586088219,0.157186796,4.5601252893,0.1814791346
20130331,SSEZY,10779.282,31291.959,40263.274,6898.23,876.18,1863.725,2739.905,12078.891,22861.515,743.393,43003.179,169.554,0.0881795787,1.3742565302,2.7117806607,0.0172869313
20130630,NZTCY,649.87,2708.822,2418.783,586.278,417.995,389.302,807.297,842.193,1613.04,183.018,3226.08,79.877,0.1670204475,1.1909531154,1.472044622,0.0567307692
20130630,ARWJF,1.536,10.336,9.485,0,2.791,-8.253,-5.462,7.291,8.318,-8.108,5.389,0,-4.017839445,0.5213815789,4.1219028741,-1.504546298
20130630,BBL,19786,138109,39557,29862,6945,20102,27047,20372,66074,10876,66604,6797,0.1509821614,0.4822567682,0.9172485597,0.1632934959
20130430,KGILF,107.685,448.782,104.057,117.494,19.945,5.011,24.956,71.565,201.423,-3.646,151.692,0.873,-0.01473971,0.3380082089,0.814294204,-0.024035546
20130630,CBEEF,22.622,37.552,31.69,4.316,2.634,1.305,3.939,9.168,13.833,-0.565,42.534,0.594,-0.023820566,1.1326693651,0.5832033391,-0.013283491
20130731,NWXPF,7.947,8.284,0.554,0,0.001,2.165,2.166,0.025,0.025,2.144,2.72,0,0.2595955927,0.3283437953,0.0030270008,0.7882352941
20130331,DMIFF,1.182,7.258,1.818,7.399,0.429,-3.52,-3.091,4.019,12.572,-3.069,0.54,0.112,0.5775310501,0.0744006613,-2.36582612,-5.683333333
20130331,TAOIF,84.184,210.937,22.079,0,11.782,-7.144,4.638,16.11,19.243,5.093,39.555,0,0.026568385,0.1875204445,0.1003839452,0.1287574264
20130331,ELDO,1.979,6.257,2.383,4.051,0.514,0.752,1.266,0.994,5.052,0.512,9.875,-0.013,0.4248962656,1.5782323797,4.1925311203,0.0518481013
20130331,3ELTP,2.543,11.125,2.009,0,0.423,-1.562,-1.139,5.357,19.798,1.488,3.404,-0.354,-0.171566932,0.3059775281,-2.282716476,0.437132785
20130430,GLVCF,13.768,20.447,9.642,0,0.076,4.63,4.706,1.397,2.159,3.679,17.38,1.128,0.2011701662,0.8500024453,0.1180555556,0.2116800921
20130331,CXLIF,8.897,39.857,1.904,0,1.7,-1.192,0.508,9.951,11.104,2.091,3.552,-0.002,0.0727228463,0.089118599,0.3861857893,0.5886824324
20130430,GBRIF,2.629,88.729,44.986,35.5,11.153,-22.803,-11.65,15.993,53.759,-26.851,37.665,-2.33,-0.767829568,0.42449481,1.5372891049,-0.712889951
20130430,GRDSF,1.243,4.41,5.944,0,0,-5.763,-5.763,1.636,1.773,-6.477,0.181,0,-2.456200228,0.0410430839,0.6723549488,-35.78453039
20130531,RCTFF,2.187,22.996,9.333,3.885,1.592,0.44,2.032,6.396,11.328,-0.322,12.495,0,-0.027596846,0.5433553662,0.9708604731,-0.025770308
20130831,OEG.A,24.074,25.704,0.016,0.051,0.062,-3.756,-3.694,1.272,1.323,-3.535,0.114,0,-0.144989951,0.0044351074,0.0542635659,-31.00877193
20130331,AILQF,0.751,1.089,0.743,0,0.121,-0.417,-0.296,1.262,1.426,-0.437,2.324,0,1.296735905,2.1340679522,-4.231454006,-0.188037866
20130630,SAMOF,12.421,17.354,4.466,0,2.242,-0.201,2.041,1.816,1.816,-4.335,12.95,-0.496,-0.278993435,0.746225654,0.1168747587,-0.334749035
20130630,IBTGF,0.862,3.922,4.981,0.694,0.304,-0.001,0.303,0.974,1.668,-0.059,5.994,0,-0.026175688,1.5283018868,0.7400177462,-0.009843177
20130131,IDAS,16.042,20.183,17.162,0,0.896,-0.698,0.198,4.942,5.02,-1.015,29.236,0.047,-0.06693926,1.4485458059,0.3310690497,-0.034717472
20130630,VVVFF,16.039,20.842,31.381,0,0.126,-3.049,-2.923,16.981,18.294,-4.053,38.134,0.578,-1.590659341,1.8296708569,7.1797488226,-0.106283107
20130228,MRR.,13.093,33.028,46.451,0,1.492,0.716,2.208,12.387,15.397,0.8,58.588,0.172,0.0453746242,1.7738888216,0.8732913618,0.0136546733
20130630,HFGVF,228.878,242.502,146.763,0,2.337,2.368,4.705,4.219,4.219,-80.84,164.72,2.627,-0.339260459,0.6792521299,0.0177058372,-0.49077222
20130630,ENAFF,7.969,15.811,6.152,1.91,2.12,-9.904,-7.784,19.964,21.874,-16.356,8.283,0,2.6976744186,0.5238757827,-3.607784925,-1.974646867
20130930,RDMKF,27.317,30.334,9.078,0,1.451,2.069,3.52,4.114,4.114,-0.534,22.492,0.089,-0.020366133,0.7414782093,0.1569031274,-0.023741775
20130630,NTWK,42.074,102.704,18.806,1.412,5.703,11.667,17.37,11.87,13.282,7.863,50.797,0.465,0.0879313815,0.4945961209,0.1485316812,0.1547926059
20130630,CAAEF,123.886,500.771,200.192,164.431,51.086,-172.819,-121.733,45.541,241.627,-126.8,155.24,-44.742,-0.489303245,0.310001977,0.9324043775,-0.816799794
20130331,NKRSF,155.494,1519.799,2.124,210.407,150.736,-144.975,5.761,188.122,628.753,-220.263,202.833,40.843,-0.247195992,0.1334604115,0.7056347259,-1.085932762
20130930,UUUU,45.618,185.539,116.174,22.189,15.947,-77.199,-61.252,13.122,49.299,-83.95,72.472,0.008,-0.616192014,0.3906025148,0.361854081,-1.158378408
20130630,PISEF,21.645,35.318,43.054,3.972,2.881,-0.637,2.244,15.596,19.631,-0.281,53.61,-0.566,-0.017912922,1.5179228722,1.2514183719,-0.005241559
20130630,PCSFF,3.979,4.469,8.652,0.41,0.141,-0.386,-0.245,2.395,2.905,-0.667,11.697,0,-0.426470588,2.6173640635,1.8574168798,-0.057023168
20130531,TRARF,1.257,17.71,2.291,0,0.01,-2.3,-2.29,1.258,1.258,-2,0.001,0,-0.121565767,0.0000564653,0.0764648675,-2000
20130228,RDIAF,13.86,85.724,31.339,4.171,3.619,-8.36,-4.741,12.647,30.352,-10.901,32.405,-0.13,-0.196868453,0.3780154916,0.5481470779,-0.336398704
20130131,GBV,10.234,17.444,19.324,1.554,1.452,-0.694,0.758,3.559,5.888,-1.1,42.47,-0.35,-0.095188647,2.4346480165,0.5095188647,-0.025900636
20130430,SHESF,0.246,7.393,7.139,0,0.047,-8.144,-8.097,0.499,0.499,-7.463,0.147,-0.59,-1.082535538,0.0198836737,0.0723817813,-50.76870748
20130630,STPJF,11.802,1004.119,19.567,449.313,21.975,-9.506,12.469,22.872,561.43,-12.58,45.201,-4.951,-0.028417241,0.0450155808,1.2682266783,-0.278312427
20130331,SVM,132.111,576.222,62.919,0,14.68,75.813,90.493,47.542,78.119,27.211,181.622,29.201,0.0546292634,0.315194491,0.1568330245,0.1498221581
20130831,SPS,17.28,65.583,26.585,15.92,4.762,4.576,9.338,12.972,31.451,2.892,88.08,0.871,0.0847298723,1.3430309684,0.9214520098,0.0328337875
20130731,SHVLF,14.441,59.537,16.946,0,5.079,5.536,10.615,5.415,17.312,4.702,30.246,-0.649,0.1113558319,0.5080202227,0.4099940793,0.155458573
20130531,TMGEF,3.643,6.032,3.232,0,0.144,-0.805,-0.661,2.091,2.209,-2.825,8.21,-0.192,-0.73894847,1.3610742706,0.5778184672,-0.34409257
20130831,TPCFF,13.547,16.771,7.458,0.221,0.235,4.067,4.302,1.363,1.729,3.243,16.493,1.034,0.2155963303,0.9834237672,0.1149448212,0.1966288729
20130630,ZUMRF,22.517,86.093,37.36,22.538,13.575,5.489,19.064,24.008,48.329,5.308,56.424,-5.122,0.1405571444,0.6553842937,1.2797637962,0.0940734439
20130930,SOFO,12.619,24.333,6.585,0.282,1.111,-0.638,0.473,10.044,13.629,-0.792,27.756,0.24,-0.073991031,1.1406731599,1.2732623318,-0.028534371
20130331,GAI,77.345,108.226,67.475,0,3.342,-5.989,-2.647,31.963,31.968,-1.963,81.083,-0.842,-0.025741562,0.7492007466,0.4192084765,-0.02420976
20130331,IHCH,102.34,166.708,389.767,52.319,3.917,-6.814,-2.897,138.999,196.594,-15.537,386.87,-5.806,0.519875527,2.3206444802,-6.578130228,-0.040160778
20130930,GIL,980.712,2043.651,1454.988,0,95.278,351.474,446.752,289.414,324.225,320.178,2184.303,10.541,0.1862121429,1.0688238843,0.1885658353,0.1465813122
20130430,SCOO,247.213,427.573,387.952,0,33.22,-2.05,31.17,277.538,506.765,-147.692,674.998,-0.334,1.8649863623,1.5786731155,-6.399194363,-0.218803611
20130131,HAST,159.494,205.982,274.895,41.805,21.135,-7.99,13.145,82.324,132.007,-9.313,462.501,0.297,-0.125893883,2.2453466808,1.7844812437,-0.020136173
20130630,BEBE,180.366,344.816,304.83,0,21.56,-41.647,-20.087,48.409,85.316,-77.42,484.686,26.988,-0.298342967,1.4056366294,0.3287707129,-0.15973228
20130131,RH,492.758,789.613,726.599,84.103,26.748,64.802,91.55,219.424,338.002,-12.789,1193.046,-62.023,-0.028318619,1.5109249721,0.7484361541,-0.01071962
20130630,SMED,20.424,25.532,14.517,0,1.103,-2.525,-1.422,3.781,4.462,-2.712,21.53,0.015,-0.128713811,0.8432555225,0.2117702895,-0.125963771
20130430,TCYSF,21.103,32.219,25.353,3.5,1.069,1.268,2.337,13.228,16.953,0.885,43.759,0.075,0.0579719638,1.3581737484,1.110507009,0.020224411
20130331,JVNCF,45.884,73.146,35.851,4.376,1.476,-6.349,-4.873,13.098,21.858,-7.034,51.765,-1.633,-0.137147091,0.7076942006,0.4261815629,-0.135883319
20130331,IXYS,243.506,333.476,184.886,8.433,12.492,15.327,27.819,48.228,79.868,7.648,280.014,7.034,0.0301567774,0.8396826158,0.3149269739,0.0273129201
20130531,FDX1,3632,18963,20750,240,1338,797,2135,4296,10145,330,26193,178,0.037423452,1.3812687866,1.1504876389,0.0125987859
20130430,SWHC,229.566,326.989,354.873,45.979,16.05,133.179,149.229,82.593,145.69,78.713,587.514,46.5,0.4341612474,1.7967393399,0.8035896502,0.1339763818
20130228,CSVI,29.874,162.014,148.068,0.007,8.327,41.861,50.188,22.376,36.647,25.839,198.256,16.006,0.2061068702,1.2236967176,0.2923177551,0.1303314906
20130630,PCYG,6.404,15.933,4.491,0.311,0.901,0.398,1.299,5.279,5.692,0.257,11.319,0,0.0250952055,0.7104123517,0.5558050972,0.022705186
20130131,GWDAF,262.377,937.184,1032.403,686.875,57.825,23.048,80.873,200.938,909.122,-39.96,1353.86,-11.711,-1.423989737,1.4446042613,32.396906849,-0.029515607
20130430,EMP1.,1920.6,5914.2,13332.7,718.6,327.1,463.3,790.4,1848.7,2980.2,356.2,17345.8,124.3,0.1214042263,2.9329072402,1.0157464213,0.0205352304
20130630,GEEK,3.206,10.413,3.973,0.152,0.796,1.016,1.812,1.584,1.736,4.478,7.803,-3.542,0.5160769851,0.7493517718,0.2000691483,0.5738818403
20130930,CNQR,1038.676,1724.934,127.464,381.807,48.338,0.626,48.964,476.143,906.654,-24.394,545.8,2.933,-0.029811312,0.3164179035,1.1079997067,-0.044694027
20130630,NVGN,2.884,5.268,2.539,0,0.308,-1.869,-1.561,1.564,1.564,-0.945,0.978,0,-0.25512959,0.1856492027,0.4222462203,-0.966257669
20130131,NVDA,4775.258,6412.245,1827.581,18.998,226.235,687.37,913.605,976.223,1584.542,562.536,4280.159,99.503,0.1165224953,0.6674977329,0.3282186166,0.1314287623
20130131,BLKIA,1344.388,2482.363,2513.518,390.11,122.622,335.769,458.391,555.768,1219.742,188.37,3956.866,102.134,0.1491896618,1.5939916926,0.9660396905,0.0476058578
20130630,COCO,286.067,1028.744,919.192,134.181,64.324,55.106,119.43,251.244,457.901,-1.66,1600.205,4.596,-0.00290798,1.5554938838,0.8021487519,-0.001037367
20130331,BUR,6.876,10.514,5.519,0,0.143,-5.632,-5.489,0.768,0.768,-5.546,0.03,0,-0.569053971,0.0028533384,0.0788015596,-184.8666667
20130630,EPAY,352.75,585.522,112.425,138.582,26.41,5.07,31.48,72.187,228.773,-14.395,254.774,-3.898,-0.040350499,0.4351228476,0.6412715943,-0.056501056
20130430,KFY,447.1,1115.229,621.193,0,19.004,69.839,88.843,268.551,450.761,33.293,849.701,16.637,0.0501047455,0.7619071957,0.6783787933,0.0391820181
20130331,ACKBF,3.48,17.755,6.518,16.437,0.763,2.954,3.717,3.54,20.262,0.067,13.048,0.819,-0.02672517,0.7348915798,-8.082169924,0.0051348866
20130531,MCUJF,1.491,3.424,0.151,3.51,0.537,-2.086,-1.549,3.557,7.751,-2.574,2.603,0,0.5948694245,0.7602219626,-1.791310377,-0.988859009
